#"AnaTermId","ParentId","LatinTerm","EnglishTerm","TA1","TA2","Sex","Type","en","en_Syns","en_GB","en_GB_Syns","la","la_Syns","de","de_Syns","fr","fr_Syns","it","it_Syns","nl","nl_Syns","pl","pl_Syns","pt","pt_Syns","zh","zh_Syns","es","es_Syns"
"253565","253533","lemniscus lateralis","lateral lemniscus","A14.1.06.204","","","lateral lemniscus","","","","lemniscus lateralis","","","","","","","","","","","","","","","","lemnisco lateral",""
"253579","253533","tractus tectopontinus","tectopontine tract","A14.1.06.205","","","tectopontine tract","","","","tractus tectopontinus","","","","","","","","","","","","","","","","tracto tectopontino",""
"253587","253579","tractus tectobulbaris lateralis","lateral tectobulbar tract","A14.1.06.206","","","lateral tectobulbar tract","","","","tractus tectobulbaris lateralis","","","","","","","","","","","","","","","","tracto tectobulbar lateral",""
"253598","253533","lemniscus medialis","medial lemniscus","A14.1.06.207","","","medial lemniscus","","","","lemniscus medialis","","","","","","","","","","","","","","","","lemnisco medial",""
"253603","253533","lemniscus trigeminalis","trigeminal lemniscus","A14.1.06.208","","","trigeminal lemniscus","","","","lemniscus trigeminalis","","","","","","","","","","","","","","","","lemnisco trigeminal",""
"253616","253533","fasciculus longitudinalis medialis","medial longitudinal fasciculus","A14.1.06.209","","","medial longitudinal fasciculus","","","","fasciculus longitudinalis medialis","","","","","","","","","","","","","","","","fascículo longitudinal medial",""
"253627","253533","tractus mesencephalicus nervi trigemini","mesencephalic tract of trigeminal nerve","A14.1.06.210","","","mesencephalic tract of trigeminal nerve","","","","tractus mesencephalicus nervi trigemini","","","","","","","","","","","","","","","","tracto mesencefálico del nervio trigémino",""
"253634","253533","fasciculus longitudinalis posterior","posterior longitudinal fasciculus","A14.1.06.211","","","posterior longitudinal fasciculus","","","","fasciculus longitudinalis posterior","","","","","","","","","","","","","","","","fascículo longitudinal posterior",""
"253642","253533","tractus rubronuclearis","rubronuclear tract","A14.1.06.212","","","rubronuclear tract","","","","tractus rubronuclearis","","","","","","","","","","","","","","","","tracto rubronuclear",""
"253650","253533","tractus rubrospinalis","rubrospinal tract","A14.1.06.213","","","rubrospinal tract","","","","tractus rubrospinalis","","","","","","","","","","","","","","","","tracto rubroespinal",""
"253669","253533","tractus rubroolivaris","rubro-olivary tract","A14.1.06.214","","","rubro-olivary tract","","","","tractus rubroolivaris","","","","","","","","","","","","","","","","tracto rubro-olivar",""
"253675","253533","lemniscus spinalis","spinal lemniscus","A14.1.06.215","","","spinal lemniscus","","","","lemniscus spinalis","","","","","","","","","","","","","","","","lemnisco espinal",""
"253688","253533","pedunculus cerebellaris superior","superior cerebellar peduncle","A14.1.06.216","","","superior cerebellar peduncle","","","","pedunculus cerebellaris superior","","","","","","","","","","","","","","","","pedúnculo cerebeloso superior",""
"253691","253533","decussatio pedunculorum cerebellarium superiorum","decussation of superior cerebellar peduncles","A14.1.06.217","","","decussation of superior cerebellar peduncles","","","","decussatio pedunculorum cerebellarium superiorum","","","","","","","","","","","","","","","","decusación de los pedúnculos cerebelosos superiores",""
"253702","253533","tractus tectobulbaris","tectobulbar tract","A14.1.06.218","","","tectobulbar tract","","","","tractus tectobulbaris","","","","","","","","","","","","","","","","tracto tectobulbar",""
"253715","253533","tractus tectopontinus","tectopontine tract","A14.1.06.219","","","tectopontine tract","","","","tractus tectopontinus","","","","","","","","","","","","","","","","tracto tectopontino",""
"253728","253533","decussationes tegmentales","tegmental decussations","A14.1.06.220","","","tegmental decussations","","","","decussationes tegmentales","","","","","","","","","","","","","","","","decusaciones tegmentales",""
"253731","253533","fibrae corticomesencephalicae","corticomesencephalic fibres","A14.1.06.223","","","corticomesencephalic fibres","","","","fibrae corticomesencephalicae","","","","","","","","","","","","","","","","fibras corticomesencefálicas",""
"253744","253299","substantia grisea","grey substance","A14.1.06.301","","","grey substance","","","","substantia grisea","","","","","","","","","","","","","","","","sustancia gris",""
"253753","253744","nucleus nervi oculomotorii","nucleus of oculomotor nerve","A14.1.06.302","","","nucleus of oculomotor nerve","","","","nucleus nervi oculomotorii","","","","","","","","","","","","","","","","núcleo del nervio oculomotor",""
"253766","253744","nuclei accessorii nervi oculomotorii","accessory nuclei of oculomotor nerve","A14.1.06.303","","","accessory nuclei of oculomotor nerve","","","","nuclei accessorii nervi oculomotorii","","","","","","","","","","","","","","","","núcleos accesorios del nervio oculomotor",""
"253777","253766","nuclei viscerales","visceral nuclei","A14.1.06.304","","","visceral nuclei","","","","nuclei viscerales","","","","","","","","","","","","","","","","núcleos viscerales",""
"253789","253777","nucleus anteromedialis","anterior medial nucleus","A14.1.06.305","","","anterior medial nucleus","","","","nucleus anteromedialis","","","","","","","","","","","","","","","","núcleo anteromedial",""
"253790","253777","nucleus dorsalis","posterior nucleus","A14.1.06.306","","","posterior nucleus","","","","nucleus dorsalis","","","","","","","","","","","","","","","","núcleo dorsal",""
"253808","253744","nucleus interstitialis","interstitial nucleus","A14.1.06.307","","","interstitial nucleus","","","","nucleus interstitialis","","","","","","","","","","","","","","","","núcleo intersticial",""
"253819","253744","nucleus precommissuralis centralis","central precommissural nucleus","A14.1.06.308","","","central precommissural nucleus","","","","nucleus precommissuralis centralis","","","","","","","","","","","","","","","","núcleo precomisural central",""
"253824","253744","nucleus commissurae posterioris","nucleus of posterior commissure","A14.1.06.309","","","nucleus of posterior commissure","","","","nucleus commissurae posterioris","","","","","","","","","","","","","","","","núcleo comisural posterior",""
"253835","253824","pars ventralis","ventral subdivision","A14.1.06.310","","","ventral subdivision","","","","pars ventralis","","","","","","","","","","","","","","","","porción ventral",""
"253843","253824","pars interstitialis","interstitial subdivision","A14.1.06.311","","","interstitial subdivision","","","","pars interstitialis","","","","","","","","","","","","","","","","porción intersticial",""
"253856","253824","pars dorsalis","dorsal subdivision","A14.1.06.312","","","dorsal subdivision","","","","pars dorsalis","","","","","","","","","","","","","","","","porción dorsal",""
"253862","253744","nucleus interpeduncularis","interpeduncular nucleus","A14.1.06.313","","","interpeduncular nucleus","","","","nucleus interpeduncularis","","","","","","","","","","","","","","","","núcleo interpeduncular",""
"253870","253744","nuclei accessorii tractus optici","accessory nuclei of optic tract","A14.1.06.314","","","accessory nuclei of optic tract","","","","nuclei accessorii tractus optici","","","","","","","","","","","","","","","","núcleos accesorios del tracto óptico",""
"253881","253870","nucleus posterior","posterior nucleus","A14.1.06.315","","","posterior nucleus","","","","nucleus posterior","","","","","","","","","","","","","","","","núcleo posterior",""
"253897","253870","nucleus lateralis","lateral nucleus","A14.1.06.316","","","lateral nucleus","","","","nucleus lateralis","","","","","","","","","","","","","","","","núcleo lateral",""
"253909","253870","nucleus medialis","medial nucleus","A14.1.06.317","","","medial nucleus","","","","nucleus medialis","","","","","","","","","","","","","","","","núcleo medial",""
"253914","253744","nucleus tegmentalis posterolateralis","lateroposterior tegmental nucleus","A14.1.06.318","","","lateroposterior tegmental nucleus","","","","nucleus tegmentalis posterolateralis","","","","","","","","","","","","","","","","núcleo tegmental posterolateral",""
"253923","253744","nucleus nervi trochlearis","nucleus of trochlear nerve","A14.1.06.319","","","nucleus of trochlear nerve","","","","nucleus nervi trochlearis","","","","","","","","","","","","","","","","núcleo del nervio troclear",""
"253938","253744","nucleus parabigeminalis","parabigeminal nucleus","A14.1.06.320","","","parabigeminal nucleus","","","","nucleus parabigeminalis","","","","","","","","","","","","","","","","núcleo parabigeminal",""
"253946","253744","substantia grisea centralis","periaqueductal grey substance","A14.1.06.321","","","periaqueductal grey substance","","","","substantia grisea centralis","","","","","","","","","","","","","","","","sustancia gris central",""
"253951","253744","nucleus peripeduncularis","peripeduncular nucleus","A14.1.06.322","","","peripeduncular nucleus","","","","nucleus peripeduncularis","","","","","","","","","","","","","","","","núcleo peripeduncular",""
"253967","253744","nucleus ruber","red nucleus","A14.1.06.323","","","red nucleus","","","","nucleus ruber","","","","","","","","","","","","","","","","núcleo rojo",""
"253972","253967","pars magnocellularis","magnocellular part","A14.1.06.324","","","magnocellular part","","","","pars magnocellularis","","","","","","","","","","","","","","","","porción magnocelular",""
"253980","253967","pars parvocellularis","parvocellular part","A14.1.06.325","","","parvocellular part","","","","pars parvocellularis","","","","","","","","","","","","","","","","porción parvocelular",""
"253995","253967","pars posteromedialis","posteromedial part","A14.1.06.326","","","posteromedial part","","","","pars posteromedialis","","","","","","","","","","","","","","","","porción posteromedial",""
"254006","253744","formatio reticularis","reticular formation","A14.1.06.327","","","reticular formation","","","","formatio reticularis","","","","","","","","","","","","","","","","formación reticular",""
"254011","253744","nucleus saguli","sagulum nucleus","A14.1.06.328","","","sagulum nucleus","","","","nucleus saguli","","","","","","","","","","","","","","","","núcleo sagulum",""
"254022","253744","nucleus subbrachialis","subbrachial nucleus","A14.1.06.329","","","subbrachial nucleus","","","","nucleus subbrachialis","","","","","","","","","","","","","","","","núcleo sub-braquial",""
"254033","253744","nuclei tegmentales anteriores","anterior tegmental nuclei","A14.1.06.330","","","anterior tegmental nuclei","","","","nuclei tegmentales anteriores","","","","","","","","","","","","","","","","núcleos tegmentales anteriores",""
